WL,Date,Borehole,,
328.085,3/1/2019,GW036384.1.1,,
347.02,4/1/2019,GW036384.1.1,,
331.96,5/1/2019,GW036384.1.1,,
331.421,6/1/2019,GW036384.1.1,,
331.708,7/1/2019,GW036384.1.1,,
331.944,8/1/2019,GW036384.1.1,,
331.667,9/1/2019,GW036384.1.1,,
331.126,10/1/2019,GW036384.1.1,,
331.026,11/1/2019,GW036384.1.1,,
329.173,12/1/2019,GW036384.1.1,,
327.427,1/1/2020,GW036384.1.1,,
327.957,2/1/2020,GW036384.1.1,,
329.942,3/1/2020,GW036384.1.1,,
330.962,4/1/2020,GW036384.1.1,,
331.505,5/1/2020,GW036384.1.1,,
331.98,6/1/2020,GW036384.1.1,,
332.288,7/1/2020,GW036384.1.1,,
332.529,8/1/2020,GW036384.1.1,,
332.5,9/1/2020,GW036384.1.1,,
332.143,10/1/2020,GW036384.1.1,,
331.718,11/1/2020,GW036384.1.1,,
330.483,12/1/2020,GW036384.1.1,,
331.739,1/1/2021,GW036384.1.1,,
329.129,2/1/2021,GW036384.1.1,,
330.084,3/1/2021,GW036384.1.1,,
331.35,4/1/2021,GW036384.1.1,,
332.008,5/1/2021,GW036384.1.1,,
332.424,6/1/2021,GW036384.1.1,,
332.741,7/1/2021,GW036384.1.1,,
332.926,8/1/2021,GW036384.1.1,,
332.861,9/1/2021,GW036384.1.1,,
332.979,10/1/2021,GW036384.1.1,,
333.276,11/1/2021,GW036384.1.1,,
333.66,12/1/2021,GW036384.1.1,,
333.879,1/1/2022,GW036384.1.1,,
332.119,2/1/2022,GW036384.1.1,,
331.943,3/1/2022,GW036384.1.1,,
333.153,4/1/2022,GW036384.1.1,,
333.684,5/1/2022,GW036384.1.1,,
317.974,10/1/2013,GW036413.1.1,,
317.904,11/1/2013,GW036413.1.1,,
317.878,12/1/2013,GW036413.1.1,,
317.756,1/1/2014,GW036413.1.1,,
317.633,2/1/2014,GW036413.1.1,,
317.519,3/1/2014,GW036413.1.1,,
317.53,4/1/2014,GW036413.1.1,,
317.532,5/1/2014,GW036413.1.1,,
317.538,6/1/2014,GW036413.1.1,,
317.527,7/1/2014,GW036413.1.1,,
317.524,8/1/2014,GW036413.1.1,,
317.512,9/1/2014,GW036413.1.1,,
317.431,10/1/2014,GW036413.1.1,,
317.315,11/1/2014,GW036413.1.1,,
317.221,12/1/2014,GW036413.1.1,,
317.134,1/1/2015,GW036413.1.1,,
317.055,2/1/2015,GW036413.1.1,,
316.967,3/1/2015,GW036413.1.1,,
316.893,4/1/2015,GW036413.1.1,,
316.85,5/1/2015,GW036413.1.1,,
316.885,6/1/2015,GW036413.1.1,,
317.004,7/1/2015,GW036413.1.1,,
317.074,8/1/2015,GW036413.1.1,,
317.083,9/1/2015,GW036413.1.1,,
316.948,10/1/2015,GW036413.1.1,,
316.828,11/1/2015,GW036413.1.1,,
316.731,12/1/2015,GW036413.1.1,,
316.658,1/1/2016,GW036413.1.1,,
316.613,2/1/2016,GW036413.1.1,,
316.52,3/1/2016,GW036413.1.1,,
316.446,4/1/2016,GW036413.1.1,,
316.408,5/1/2016,GW036413.1.1,,
316.424,6/1/2016,GW036413.1.1,,
316.592,7/1/2016,GW036413.1.1,,
316.926,8/1/2016,GW036413.1.1,,
317.539,9/1/2016,GW036413.1.1,,
317.936,10/1/2016,GW036413.1.1,,
317.926,11/1/2016,GW036413.1.1,,
317.877,12/1/2016,GW036413.1.1,,
317.789,1/1/2017,GW036413.1.1,,
317.596,2/1/2017,GW036413.1.1,,
317.568,3/1/2017,GW036413.1.1,,
317.82,4/1/2017,GW036413.1.1,,
317.779,5/1/2017,GW036413.1.1,,
317.744,6/1/2017,GW036413.1.1,,
317.718,7/1/2017,GW036413.1.1,,
317.681,8/1/2017,GW036413.1.1,,
317.616,9/1/2017,GW036413.1.1,,
317.489,10/1/2017,GW036413.1.1,,
317.339,11/1/2017,GW036413.1.1,,
317.253,12/1/2017,GW036413.1.1,,
317.12,1/1/2018,GW036413.1.1,,
316.972,2/1/2018,GW036413.1.1,,
316.895,3/1/2018,GW036413.1.1,,
316.818,4/1/2018,GW036413.1.1,,
316.74,5/1/2018,GW036413.1.1,,
316.676,6/1/2018,GW036413.1.1,,
316.622,7/1/2018,GW036413.1.1,,
316.571,8/1/2018,GW036413.1.1,,
316.541,9/1/2018,GW036413.1.1,,
316.5,10/1/2018,GW036413.1.1,,
316.446,11/1/2018,GW036413.1.1,,
316.366,12/1/2018,GW036413.1.1,,
316.276,1/1/2019,GW036413.1.1,,
316.183,2/1/2019,GW036413.1.1,,
316.108,3/1/2019,GW036413.1.1,,
316.062,4/1/2019,GW036413.1.1,,
316.021,5/1/2019,GW036413.1.1,,
315.995,6/1/2019,GW036413.1.1,,
315.97,7/1/2019,GW036413.1.1,,
315.927,8/1/2019,GW036413.1.1,,
315.863,9/1/2019,GW036413.1.1,,
315.771,10/1/2019,GW036413.1.1,,
315.666,11/1/2019,GW036413.1.1,,
315.546,12/1/2019,GW036413.1.1,,
315.438,1/1/2020,GW036413.1.1,,
315.504,2/1/2020,GW036413.1.1,,
315.592,3/1/2020,GW036413.1.1,,
315.763,4/1/2020,GW036413.1.1,,
315.932,5/1/2020,GW036413.1.1,,
316.089,6/1/2020,GW036413.1.1,,
316.173,7/1/2020,GW036413.1.1,,
316.253,8/1/2020,GW036413.1.1,,
316.297,9/1/2020,GW036413.1.1,,
316.298,10/1/2020,GW036413.1.1,,
316.365,11/1/2020,GW036413.1.1,,
316.349,12/1/2020,GW036413.1.1,,
316.397,1/1/2021,GW036413.1.1,,
316.35,2/1/2021,GW036413.1.1,,
316.324,3/1/2021,GW036413.1.1,,
316.406,4/1/2021,GW036413.1.1,,
316.392,5/1/2021,GW036413.1.1,,
316.446,6/1/2021,GW036413.1.1,,
316.579,7/1/2021,GW036413.1.1,,
316.693,8/1/2021,GW036413.1.1,,
316.725,9/1/2021,GW036413.1.1,,
316.696,10/1/2021,GW036413.1.1,,
316.731,11/1/2021,GW036413.1.1,,
316.932,12/1/2021,GW036413.1.1,,
316.847,1/1/2022,GW036413.1.1,,
316.957,2/1/2022,GW036413.1.1,,
317.267,3/1/2022,GW036413.1.1,,
317.351,4/1/2022,GW036413.1.1,,
318.185,5/1/2022,GW036413.1.1,,
305.988,6/1/2010,GW036415.1.3,,
305.943,7/1/2010,GW036415.1.3,,
305.903,8/1/2010,GW036415.1.3,,
305.855,9/1/2010,GW036415.1.3,,
305.811,10/1/2010,GW036415.1.3,,
305.773,11/1/2010,GW036415.1.3,,
305.74,12/1/2010,GW036415.1.3,,
305.737,1/1/2011,GW036415.1.3,,
305.777,2/1/2011,GW036415.1.3,,
305.746,3/1/2011,GW036415.1.3,,
305.708,4/1/2011,GW036415.1.3,,
305.671,5/1/2011,GW036415.1.3,,
305.625,6/1/2011,GW036415.1.3,,
305.58,7/1/2011,GW036415.1.3,,
305.505,8/1/2011,GW036415.1.3,,
305.307,9/1/2011,GW036415.1.3,,
305.293,10/1/2011,GW036415.1.3,,
305.214,11/1/2011,GW036415.1.3,,
305.383,12/1/2011,GW036415.1.3,,
305.279,1/1/2012,GW036415.1.3,,
305.492,2/1/2012,GW036415.1.3,,
305.788,3/1/2012,GW036415.1.3,,
305.83,4/1/2012,GW036415.1.3,,
305.79,5/1/2012,GW036415.1.3,,
305.659,6/1/2012,GW036415.1.3,,
305.576,7/1/2012,GW036415.1.3,,
305.581,8/1/2012,GW036415.1.3,,
305.488,9/1/2012,GW036415.1.3,,
305.332,10/1/2012,GW036415.1.3,,
305.224,11/1/2012,GW036415.1.3,,
305.182,12/1/2012,GW036415.1.3,,
305.06,1/1/2013,GW036415.1.3,,
305.146,2/1/2013,GW036415.1.3,,
305.181,3/1/2013,GW036415.1.3,,
305.175,4/1/2013,GW036415.1.3,,
305.163,5/1/2013,GW036415.1.3,,
305.161,6/1/2013,GW036415.1.3,,
305.143,7/1/2013,GW036415.1.3,,
305.132,8/1/2013,GW036415.1.3,,
305.12,9/1/2013,GW036415.1.3,,
305.106,10/1/2013,GW036415.1.3,,
305.099,11/1/2013,GW036415.1.3,,
305.089,12/1/2013,GW036415.1.3,,
304.832,1/1/2014,GW036415.1.3,,
304.742,2/1/2014,GW036415.1.3,,
304.704,3/1/2014,GW036415.1.3,,
304.82,4/1/2014,GW036415.1.3,,
304.892,5/1/2014,GW036415.1.3,,
304.927,6/1/2014,GW036415.1.3,,
304.941,7/1/2014,GW036415.1.3,,
304.953,8/1/2014,GW036415.1.3,,
304.964,9/1/2014,GW036415.1.3,,
304.972,10/1/2014,GW036415.1.3,,
304.974,11/1/2014,GW036415.1.3,,
304.979,12/1/2014,GW036415.1.3,,
304.98,1/1/2015,GW036415.1.3,,
304.974,2/1/2015,GW036415.1.3,,
304.974,3/1/2015,GW036415.1.3,,
304.978,4/1/2015,GW036415.1.3,,
304.974,5/1/2015,GW036415.1.3,,
304.976,6/1/2015,GW036415.1.3,,
304.983,7/1/2015,GW036415.1.3,,
305.03,8/1/2015,GW036415.1.3,,
305,9/1/2015,GW036415.1.3,,
304.854,10/1/2015,GW036415.1.3,,
304.949,11/1/2015,GW036415.1.3,,
304.992,12/1/2015,GW036415.1.3,,
305.011,1/1/2016,GW036415.1.3,,
305.011,2/1/2016,GW036415.1.3,,
305.011,3/1/2016,GW036415.1.3,,
304.991,4/1/2016,GW036415.1.3,,
304.9,5/1/2016,GW036415.1.3,,
304.959,6/1/2016,GW036415.1.3,,
304.977,7/1/2016,GW036415.1.3,,
304.989,8/1/2016,GW036415.1.3,,
305.056,9/1/2016,GW036415.1.3,,
305.15,10/1/2016,GW036415.1.3,,
305.064,11/1/2016,GW036415.1.3,,
304.93,12/1/2016,GW036415.1.3,,
304.839,1/1/2017,GW036415.1.3,,
304.831,2/1/2017,GW036415.1.3,,
304.908,3/1/2017,GW036415.1.3,,
304.975,4/1/2017,GW036415.1.3,,
304.999,5/1/2017,GW036415.1.3,,
305.014,6/1/2017,GW036415.1.3,,
305.033,7/1/2017,GW036415.1.3,,
305.04,8/1/2017,GW036415.1.3,,
304.941,9/1/2017,GW036415.1.3,,
304.943,10/1/2017,GW036415.1.3,,
304.779,11/1/2017,GW036415.1.3,,
304.842,12/1/2017,GW036415.1.3,,
304.784,1/1/2018,GW036415.1.3,,
304.681,2/1/2018,GW036415.1.3,,
304.428,3/1/2018,GW036415.1.3,,
304.513,4/1/2018,GW036415.1.3,,
304.729,5/1/2018,GW036415.1.3,,
304.653,6/1/2018,GW036415.1.3,,
304.568,7/1/2018,GW036415.1.3,,
304.713,8/1/2018,GW036415.1.3,,
304.521,9/1/2018,GW036415.1.3,,
304.426,10/1/2018,GW036415.1.3,,
304.376,11/1/2018,GW036415.1.3,,
304.385,12/1/2018,GW036415.1.3,,
304.305,1/1/2019,GW036415.1.3,,
304.268,2/1/2019,GW036415.1.3,,
304.233,3/1/2019,GW036415.1.3,,
304.315,4/1/2019,GW036415.1.3,,
304.414,5/1/2019,GW036415.1.3,,
304.489,6/1/2019,GW036415.1.3,,
304.311,7/1/2019,GW036415.1.3,,
304.166,8/1/2019,GW036415.1.3,,
303.886,9/1/2019,GW036415.1.3,,
303.646,10/1/2019,GW036415.1.3,,
303.672,11/1/2019,GW036415.1.3,,
303.48,12/1/2019,GW036415.1.3,,
303.378,1/1/2020,GW036415.1.3,,
303.626,2/1/2020,GW036415.1.3,,
303.806,3/1/2020,GW036415.1.3,,
303.89,4/1/2020,GW036415.1.3,,
303.715,5/1/2020,GW036415.1.3,,
303.705,6/1/2020,GW036415.1.3,,
303.811,7/1/2020,GW036415.1.3,,
303.855,8/1/2020,GW036415.1.3,,
303.729,9/1/2020,GW036415.1.3,,
303.409,10/1/2020,GW036415.1.3,,
303.612,11/1/2020,GW036415.1.3,,
303.574,12/1/2020,GW036415.1.3,,
303.627,1/1/2021,GW036415.1.3,,
303.659,2/1/2021,GW036415.1.3,,
303.686,3/1/2021,GW036415.1.3,,
303.573,4/1/2021,GW036415.1.3,,
303.369,5/1/2021,GW036415.1.3,,
303.35,6/1/2021,GW036415.1.3,,
303.534,7/1/2021,GW036415.1.3,,
303.673,8/1/2021,GW036415.1.3,,
303.647,9/1/2021,GW036415.1.3,,
303.502,10/1/2021,GW036415.1.3,,
303.32,11/1/2021,GW036415.1.3,,
303.738,12/1/2021,GW036415.1.3,,
303.848,1/1/2022,GW036415.1.3,,
303.501,2/1/2022,GW036415.1.3,,
303.634,3/1/2022,GW036415.1.3,,
303.702,4/1/2022,GW036415.1.3,,
303.817,5/1/2022,GW036415.1.3,,
278.405,6/1/2010,GW036418.1.1,,
278.481,7/1/2010,GW036418.1.1,,
278.544,8/1/2010,GW036418.1.1,,
278.588,9/1/2010,GW036418.1.1,,
278.627,10/1/2010,GW036418.1.1,,
278.669,11/1/2010,GW036418.1.1,,
278.71,12/1/2010,GW036418.1.1,,
278.387,1/1/2011,GW036418.1.1,,
277.883,2/1/2011,GW036418.1.1,,
277.84,3/1/2011,GW036418.1.1,,
278.013,4/1/2011,GW036418.1.1,,
278.179,5/1/2011,GW036418.1.1,,
278.284,6/1/2011,GW036418.1.1,,
278.358,7/1/2011,GW036418.1.1,,
278.397,8/1/2011,GW036418.1.1,,
278.399,9/1/2011,GW036418.1.1,,
278.42,10/1/2011,GW036418.1.1,,
278.458,11/1/2011,GW036418.1.1,,
278.476,12/1/2011,GW036418.1.1,,
278.147,1/1/2012,GW036418.1.1,,
278.006,2/1/2012,GW036418.1.1,,
278.099,3/1/2012,GW036418.1.1,,
278.229,4/1/2012,GW036418.1.1,,
278.324,5/1/2012,GW036418.1.1,,
278.444,6/1/2012,GW036418.1.1,,
278.522,7/1/2012,GW036418.1.1,,
278.589,8/1/2012,GW036418.1.1,,
278.621,9/1/2012,GW036418.1.1,,
278.395,10/1/2012,GW036418.1.1,,
278.439,11/1/2012,GW036418.1.1,,
278.246,12/1/2012,GW036418.1.1,,
278.004,1/1/2013,GW036418.1.1,,
277.867,2/1/2013,GW036418.1.1,,
278.056,3/1/2013,GW036418.1.1,,
278.19,4/1/2013,GW036418.1.1,,
278.279,5/1/2013,GW036418.1.1,,
278.353,6/1/2013,GW036418.1.1,,
278.41,7/1/2013,GW036418.1.1,,
278.433,8/1/2013,GW036418.1.1,,
278.218,9/1/2013,GW036418.1.1,,
277.842,10/1/2013,GW036418.1.1,,
277.914,11/1/2013,GW036418.1.1,,
277.925,12/1/2013,GW036418.1.1,,
277.652,1/1/2014,GW036418.1.1,,
277.575,2/1/2014,GW036418.1.1,,
277.535,3/1/2014,GW036418.1.1,,
277.534,4/1/2014,GW036418.1.1,,
277.759,5/1/2014,GW036418.1.1,,
277.868,6/1/2014,GW036418.1.1,,
277.929,7/1/2014,GW036418.1.1,,
277.944,8/1/2014,GW036418.1.1,,
277.948,9/1/2014,GW036418.1.1,,
277.579,10/1/2014,GW036418.1.1,,
277.517,11/1/2014,GW036418.1.1,,
277.445,12/1/2014,GW036418.1.1,,
277.395,1/1/2015,GW036418.1.1,,
277.34,2/1/2015,GW036418.1.1,,
277.272,3/1/2015,GW036418.1.1,,
277.235,4/1/2015,GW036418.1.1,,
277.229,5/1/2015,GW036418.1.1,,
277.24,6/1/2015,GW036418.1.1,,
277.29,7/1/2015,GW036418.1.1,,
277.541,8/1/2015,GW036418.1.1,,
277.692,9/1/2015,GW036418.1.1,,
277.617,10/1/2015,GW036418.1.1,,
277.597,11/1/2015,GW036418.1.1,,
277.569,12/1/2015,GW036418.1.1,,
277.553,1/1/2016,GW036418.1.1,,
277.545,2/1/2016,GW036418.1.1,,
277.531,3/1/2016,GW036418.1.1,,
277.514,4/1/2016,GW036418.1.1,,
277.491,5/1/2016,GW036418.1.1,,
277.511,6/1/2016,GW036418.1.1,,
277.562,7/1/2016,GW036418.1.1,,
277.614,8/1/2016,GW036418.1.1,,
277.649,9/1/2016,GW036418.1.1,,
277.65,10/1/2016,GW036418.1.1,,
277.643,11/1/2016,GW036418.1.1,,
277.615,12/1/2016,GW036418.1.1,,
277.604,1/1/2017,GW036418.1.1,,
277.588,2/1/2017,GW036418.1.1,,
277.57,3/1/2017,GW036418.1.1,,
277.553,4/1/2017,GW036418.1.1,,
277.545,5/1/2017,GW036418.1.1,,
277.534,6/1/2017,GW036418.1.1,,
277.54,7/1/2017,GW036418.1.1,,
277.571,8/1/2017,GW036418.1.1,,
277.596,9/1/2017,GW036418.1.1,,
277.602,10/1/2017,GW036418.1.1,,
277.581,11/1/2017,GW036418.1.1,,
277.569,12/1/2017,GW036418.1.1,,
277.551,1/1/2018,GW036418.1.1,,
277.531,2/1/2018,GW036418.1.1,,
277.519,3/1/2018,GW036418.1.1,,
277.502,4/1/2018,GW036418.1.1,,
277.478,5/1/2018,GW036418.1.1,,
277.455,6/1/2018,GW036418.1.1,,
277.436,7/1/2018,GW036418.1.1,,
277.426,8/1/2018,GW036418.1.1,,
277.441,9/1/2018,GW036418.1.1,,
277.435,10/1/2018,GW036418.1.1,,
277.414,11/1/2018,GW036418.1.1,,
277.396,12/1/2018,GW036418.1.1,,
277.38,1/1/2019,GW036418.1.1,,
277.357,2/1/2019,GW036418.1.1,,
277.3,3/1/2019,GW036418.1.1,,
277.287,4/1/2019,GW036418.1.1,,
277.273,5/1/2019,GW036418.1.1,,
277.254,6/1/2019,GW036418.1.1,,
277.227,7/1/2019,GW036418.1.1,,
277.209,8/1/2019,GW036418.1.1,,
277.187,9/1/2019,GW036418.1.1,,
277.163,10/1/2019,GW036418.1.1,,
277.139,11/1/2019,GW036418.1.1,,
277.116,12/1/2019,GW036418.1.1,,
277.118,1/1/2020,GW036418.1.1,,
277.146,2/1/2020,GW036418.1.1,,
277.142,3/1/2020,GW036418.1.1,,
277.135,4/1/2020,GW036418.1.1,,
277.129,5/1/2020,GW036418.1.1,,
277.125,6/1/2020,GW036418.1.1,,
277.124,7/1/2020,GW036418.1.1,,
277.139,8/1/2020,GW036418.1.1,,
277.126,9/1/2020,GW036418.1.1,,
277.11,10/1/2020,GW036418.1.1,,
277.097,11/1/2020,GW036418.1.1,,
277.087,12/1/2020,GW036418.1.1,,
277.08,1/1/2021,GW036418.1.1,,
277.075,2/1/2021,GW036418.1.1,,
277.07,3/1/2021,GW036418.1.1,,
277.066,4/1/2021,GW036418.1.1,,
277.057,5/1/2021,GW036418.1.1,,
277.039,6/1/2021,GW036418.1.1,,
277.022,7/1/2021,GW036418.1.1,,
277.009,8/1/2021,GW036418.1.1,,
277,9/1/2021,GW036418.1.1,,
277.016,10/1/2021,GW036418.1.1,,
277.044,11/1/2021,GW036418.1.1,,
277.068,12/1/2021,GW036418.1.1,,
277.062,1/1/2022,GW036418.1.1,,
277.058,2/1/2022,GW036418.1.1,,
277.057,3/1/2022,GW036418.1.1,,
277.056,4/1/2022,GW036418.1.1,,
277.05,5/1/2022,GW036418.1.1,,
280.155,6/1/2010,GW036418.1.3,,
280.219,7/1/2010,GW036418.1.3,,
280.289,8/1/2010,GW036418.1.3,,
280.305,9/1/2010,GW036418.1.3,,
280.341,10/1/2010,GW036418.1.3,,
280.386,11/1/2010,GW036418.1.3,,
280.434,12/1/2010,GW036418.1.3,,
280.079,1/1/2011,GW036418.1.3,,
279.143,2/1/2011,GW036418.1.3,,
279.286,3/1/2011,GW036418.1.3,,
279.663,4/1/2011,GW036418.1.3,,
279.907,5/1/2011,GW036418.1.3,,
280.025,6/1/2011,GW036418.1.3,,
280.077,7/1/2011,GW036418.1.3,,
279.891,8/1/2011,GW036418.1.3,,
280.004,9/1/2011,GW036418.1.3,,
280.102,10/1/2011,GW036418.1.3,,
280.133,11/1/2011,GW036418.1.3,,
280.184,12/1/2011,GW036418.1.3,,
279.855,1/1/2012,GW036418.1.3,,
279.698,2/1/2012,GW036418.1.3,,
279.837,3/1/2012,GW036418.1.3,,
279.966,4/1/2012,GW036418.1.3,,
280.058,5/1/2012,GW036418.1.3,,
280.158,6/1/2012,GW036418.1.3,,
280.219,7/1/2012,GW036418.1.3,,
280.258,8/1/2012,GW036418.1.3,,
280.285,9/1/2012,GW036418.1.3,,
279.735,10/1/2012,GW036418.1.3,,
279.536,11/1/2012,GW036418.1.3,,
279.568,12/1/2012,GW036418.1.3,,
279.299,1/1/2013,GW036418.1.3,,
279.364,2/1/2013,GW036418.1.3,,
279.733,3/1/2013,GW036418.1.3,,
279.867,4/1/2013,GW036418.1.3,,
279.959,5/1/2013,GW036418.1.3,,
280.053,6/1/2013,GW036418.1.3,,
280.096,7/1/2013,GW036418.1.3,,
280.079,8/1/2013,GW036418.1.3,,
279.416,9/1/2013,GW036418.1.3,,
278.931,10/1/2013,GW036418.1.3,,
279.341,11/1/2013,GW036418.1.3,,
279.512,12/1/2013,GW036418.1.3,,
278.652,1/1/2014,GW036418.1.3,,
278.024,2/1/2014,GW036418.1.3,,
278.825,3/1/2014,GW036418.1.3,,
279.26,4/1/2014,GW036418.1.3,,
279.417,5/1/2014,GW036418.1.3,,
279.539,6/1/2014,GW036418.1.3,,
279.614,7/1/2014,GW036418.1.3,,
279.676,8/1/2014,GW036418.1.3,,
279.322,9/1/2014,GW036418.1.3,,
278.623,10/1/2014,GW036418.1.3,,
279.081,11/1/2014,GW036418.1.3,,
279.028,12/1/2014,GW036418.1.3,,
278.659,1/1/2015,GW036418.1.3,,
278.19,2/1/2015,GW036418.1.3,,
278.09,3/1/2015,GW036418.1.3,,
278.771,4/1/2015,GW036418.1.3,,
279.019,5/1/2015,GW036418.1.3,,
279.175,6/1/2015,GW036418.1.3,,
279.268,7/1/2015,GW036418.1.3,,
279.341,8/1/2015,GW036418.1.3,,
279.329,9/1/2015,GW036418.1.3,,
278.719,10/1/2015,GW036418.1.3,,
279.07,11/1/2015,GW036418.1.3,,
278.915,12/1/2015,GW036418.1.3,,
278.537,1/1/2016,GW036418.1.3,,
278.022,2/1/2016,GW036418.1.3,,
277.794,3/1/2016,GW036418.1.3,,
278.318,4/1/2016,GW036418.1.3,,
278.464,5/1/2016,GW036418.1.3,,
278.779,6/1/2016,GW036418.1.3,,
278.919,7/1/2016,GW036418.1.3,,
279.014,8/1/2016,GW036418.1.3,,
279.106,9/1/2016,GW036418.1.3,,
279.136,10/1/2016,GW036418.1.3,,
279.183,11/1/2016,GW036418.1.3,,
279.072,12/1/2016,GW036418.1.3,,
278.321,1/1/2017,GW036418.1.3,,
277.283,2/1/2017,GW036418.1.3,,
277.321,3/1/2017,GW036418.1.3,,
278.146,4/1/2017,GW036418.1.3,,
278.454,5/1/2017,GW036418.1.3,,
278.621,6/1/2017,GW036418.1.3,,
278.737,7/1/2017,GW036418.1.3,,
278.8,8/1/2017,GW036418.1.3,,
278.455,9/1/2017,GW036418.1.3,,
278.335,10/1/2017,GW036418.1.3,,
278.665,11/1/2017,GW036418.1.3,,
278.61,12/1/2017,GW036418.1.3,,
277.357,1/1/2018,GW036418.1.3,,
276.753,2/1/2018,GW036418.1.3,,
277.376,3/1/2018,GW036418.1.3,,
277.827,4/1/2018,GW036418.1.3,,
277.874,5/1/2018,GW036418.1.3,,
278.006,6/1/2018,GW036418.1.3,,
277.954,7/1/2018,GW036418.1.3,,
277.907,8/1/2018,GW036418.1.3,,
278.072,9/1/2018,GW036418.1.3,,
277.822,10/1/2018,GW036418.1.3,,
277.792,11/1/2018,GW036418.1.3,,
277.843,12/1/2018,GW036418.1.3,,
276.944,1/1/2019,GW036418.1.3,,
276.286,2/1/2019,GW036418.1.3,,
277.038,3/1/2019,GW036418.1.3,,
277.583,4/1/2019,GW036418.1.3,,
277.801,5/1/2019,GW036418.1.3,,
277.926,6/1/2019,GW036418.1.3,,
277.933,7/1/2019,GW036418.1.3,,
277.504,8/1/2019,GW036418.1.3,,
277.154,9/1/2019,GW036418.1.3,,
276.791,10/1/2019,GW036418.1.3,,
277.149,11/1/2019,GW036418.1.3,,
277.125,12/1/2019,GW036418.1.3,,
276.451,1/1/2020,GW036418.1.3,,
276.421,2/1/2020,GW036418.1.3,,
277.114,3/1/2020,GW036418.1.3,,
277.399,4/1/2020,GW036418.1.3,,
277.543,5/1/2020,GW036418.1.3,,
277.66,6/1/2020,GW036418.1.3,,
277.764,7/1/2020,GW036418.1.3,,
277.851,8/1/2020,GW036418.1.3,,
277.731,9/1/2020,GW036418.1.3,,
277.313,10/1/2020,GW036418.1.3,,
277.546,11/1/2020,GW036418.1.3,,
277.439,12/1/2020,GW036418.1.3,,
277.429,1/1/2021,GW036418.1.3,,
276.927,2/1/2021,GW036418.1.3,,
277.185,3/1/2021,GW036418.1.3,,
277.466,4/1/2021,GW036418.1.3,,
277.599,5/1/2021,GW036418.1.3,,
277.711,6/1/2021,GW036418.1.3,,
277.792,7/1/2021,GW036418.1.3,,
277.831,8/1/2021,GW036418.1.3,,
277.877,9/1/2021,GW036418.1.3,,
277.943,10/1/2021,GW036418.1.3,,
278.036,11/1/2021,GW036418.1.3,,
278.104,12/1/2021,GW036418.1.3,,
277.845,1/1/2022,GW036418.1.3,,
277.411,2/1/2022,GW036418.1.3,,
277.671,3/1/2022,GW036418.1.3,,
277.91,4/1/2022,GW036418.1.3,,
278.036,5/1/2022,GW036418.1.3,,
231.57,3/1/2010,GW036478.2.2,,
231.825,4/1/2010,GW036478.2.2,,
232.038,5/1/2010,GW036478.2.2,,
232.17,6/1/2010,GW036478.2.2,,
232.259,7/1/2010,GW036478.2.2,,
232.392,8/1/2010,GW036478.2.2,,
232.463,9/1/2010,GW036478.2.2,,
232.545,10/1/2010,GW036478.2.2,,
232.642,11/1/2010,GW036478.2.2,,
232.76,12/1/2010,GW036478.2.2,,
231.071,1/1/2011,GW036478.2.2,,
227.629,2/1/2011,GW036478.2.2,,
228.577,3/1/2011,GW036478.2.2,,
231.871,4/1/2011,GW036478.2.2,,
231.756,5/1/2011,GW036478.2.2,,
229.087,6/1/2011,GW036478.2.2,,
231.798,7/1/2011,GW036478.2.2,,
231.347,8/1/2011,GW036478.2.2,,
227.232,9/1/2011,GW036478.2.2,,
229.537,10/1/2011,GW036478.2.2,,
231.515,11/1/2011,GW036478.2.2,,
232.355,12/1/2011,GW036478.2.2,,
232.49,1/1/2012,GW036478.2.2,,
232.827,2/1/2012,GW036478.2.2,,
232.615,3/1/2012,GW036478.2.2,,
233.146,4/1/2012,GW036478.2.2,,
233.308,5/1/2012,GW036478.2.2,,
232.833,6/1/2012,GW036478.2.2,,
232.963,7/1/2012,GW036478.2.2,,
233.497,8/1/2012,GW036478.2.2,,
232.316,9/1/2012,GW036478.2.2,,
228.705,10/1/2012,GW036478.2.2,,
225.963,11/1/2012,GW036478.2.2,,
226.179,12/1/2012,GW036478.2.2,,
225.296,1/1/2013,GW036478.2.2,,
229.846,2/1/2013,GW036478.2.2,,
231.782,3/1/2013,GW036478.2.2,,
232.72,4/1/2013,GW036478.2.2,,
233.04,5/1/2013,GW036478.2.2,,
230.626,6/1/2013,GW036478.2.2,,
231.538,7/1/2013,GW036478.2.2,,
233.029,8/1/2013,GW036478.2.2,,
231.222,9/1/2013,GW036478.2.2,,
228.744,10/1/2013,GW036478.2.2,,
225.792,11/1/2013,GW036478.2.2,,
225.699,12/1/2013,GW036478.2.2,,
223.52,1/1/2014,GW036478.2.2,,
224.018,2/1/2014,GW036478.2.2,,
228.321,3/1/2014,GW036478.2.2,,
231.634,4/1/2014,GW036478.2.2,,
232.26,5/1/2014,GW036478.2.2,,
232.568,6/1/2014,GW036478.2.2,,
232.748,7/1/2014,GW036478.2.2,,
232.9,8/1/2014,GW036478.2.2,,
232.389,9/1/2014,GW036478.2.2,,
230.017,10/1/2014,GW036478.2.2,,
229.816,11/1/2014,GW036478.2.2,,
229.485,12/1/2014,GW036478.2.2,,
224.953,1/1/2015,GW036478.2.2,,
221.896,2/1/2015,GW036478.2.2,,
