WL,Date,Borehole,No of Covariates,,,,,,,
227.232,9/1/2011,GW036478.2.2,1,,,,,,,
229.537,10/1/2011,GW036478.2.2,1,,,,,,,
231.515,11/1/2011,GW036478.2.2,1,,,,,,,
232.355,12/1/2011,GW036478.2.2,1,,,,,,,
232.49,1/1/2012,GW036478.2.2,1,,,,,,,
232.827,2/1/2012,GW036478.2.2,1,,,,,,,
232.615,3/1/2012,GW036478.2.2,1,,,,,,,
233.146,4/1/2012,GW036478.2.2,1,,,,,,,
233.308,5/1/2012,GW036478.2.2,1,,,,,,,
232.833,6/1/2012,GW036478.2.2,1,,,,,,,
232.963,7/1/2012,GW036478.2.2,1,,,,,,,
233.497,8/1/2012,GW036478.2.2,1,,,,,,,
232.316,9/1/2012,GW036478.2.2,1,,,,,,,
228.705,10/1/2012,GW036478.2.2,1,,,,,,,
225.963,11/1/2012,GW036478.2.2,1,,,,,,,
226.179,12/1/2012,GW036478.2.2,1,,,,,,,
225.296,1/1/2013,GW036478.2.2,1,,,,,,,
229.846,2/1/2013,GW036478.2.2,1,,,,,,,
231.782,3/1/2013,GW036478.2.2,1,,,,,,,
232.72,4/1/2013,GW036478.2.2,1,,,,,,,
233.04,5/1/2013,GW036478.2.2,1,,,,,,,
230.626,6/1/2013,GW036478.2.2,1,,,,,,,
231.538,7/1/2013,GW036478.2.2,1,,,,,,,
233.029,8/1/2013,GW036478.2.2,1,,,,,,,
231.222,9/1/2013,GW036478.2.2,1,,,,,,,
228.744,10/1/2013,GW036478.2.2,1,,,,,,,
225.792,11/1/2013,GW036478.2.2,1,,,,,,,
225.699,12/1/2013,GW036478.2.2,1,,,,,,,
223.52,1/1/2014,GW036478.2.2,1,,,,,,,
224.018,2/1/2014,GW036478.2.2,1,,,,,,,
228.321,3/1/2014,GW036478.2.2,1,,,,,,,
231.634,4/1/2014,GW036478.2.2,1,,,,,,,
232.26,5/1/2014,GW036478.2.2,1,,,,,,,
232.568,6/1/2014,GW036478.2.2,1,,,,,,,
232.748,7/1/2014,GW036478.2.2,1,,,,,,,
232.9,8/1/2014,GW036478.2.2,1,,,,,,,
232.389,9/1/2014,GW036478.2.2,1,,,,,,,
230.017,10/1/2014,GW036478.2.2,1,,,,,,,
229.816,11/1/2014,GW036478.2.2,1,,,,,,,
229.485,12/1/2014,GW036478.2.2,1,,,,,,,
224.953,1/1/2015,GW036478.2.2,1,,,,,,,
221.896,2/1/2015,GW036478.2.2,1,,,,,,,
224.912,3/1/2015,GW036478.2.2,1,,,,,,,
230.943,4/1/2015,GW036478.2.2,1,,,,,,,
231.808,5/1/2015,GW036478.2.2,1,,,,,,,
231.629,6/1/2015,GW036478.2.2,1,,,,,,,
232.383,7/1/2015,GW036478.2.2,1,,,,,,,
231.531,8/1/2015,GW036478.2.2,1,,,,,,,
230.919,9/1/2015,GW036478.2.2,1,,,,,,,
225.803,10/1/2015,GW036478.2.2,1,,,,,,,
230.428,11/1/2015,GW036478.2.2,1,,,,,,,
225.285,12/1/2015,GW036478.2.2,1,,,,,,,
222.651,1/1/2016,GW036478.2.2,1,,,,,,,
222.536,2/1/2016,GW036478.2.2,1,,,,,,,
225.273,3/1/2016,GW036478.2.2,1,,,,,,,
230.379,4/1/2016,GW036478.2.2,1,,,,,,,
231.378,5/1/2016,GW036478.2.2,1,,,,,,,
231.123,6/1/2016,GW036478.2.2,1,,,,,,,
231.741,7/1/2016,GW036478.2.2,1,,,,,,,
232.073,8/1/2016,GW036478.2.2,1,,,,,,,
232.241,9/1/2016,GW036478.2.2,1,,,,,,,
232.332,10/1/2016,GW036478.2.2,1,,,,,,,
232.428,11/1/2016,GW036478.2.2,1,,,,,,,
231.583,12/1/2016,GW036478.2.2,1,,,,,,,
227.554,1/1/2017,GW036478.2.2,1,,,,,,,
224.166,2/1/2017,GW036478.2.2,1,,,,,,,
228.084,3/1/2017,GW036478.2.2,1,,,,,,,
231.348,4/1/2017,GW036478.2.2,1,,,,,,,
231.979,5/1/2017,GW036478.2.2,1,,,,,,,
232.227,6/1/2017,GW036478.2.2,1,,,,,,,
232.377,7/1/2017,GW036478.2.2,1,,,,,,,
229.631,8/1/2017,GW036478.2.2,1,,,,,,,
225.652,9/1/2017,GW036478.2.2,1,,,,,,,
227.839,10/1/2017,GW036478.2.2,1,,,,,,,
231.005,11/1/2017,GW036478.2.2,1,,,,,,,
230.339,12/1/2017,GW036478.2.2,1,,,,,,,
224.142,1/1/2018,GW036478.2.2,1,,,,,,,
223.337,2/1/2018,GW036478.2.2,1,,,,,,,
229.381,3/1/2018,GW036478.2.2,1,,,,,,,
231.198,4/1/2018,GW036478.2.2,1,,,,,,,
230.989,5/1/2018,GW036478.2.2,1,,,,,,,
230.749,6/1/2018,GW036478.2.2,1,,,,,,,
230.63,7/1/2018,GW036478.2.2,1,,,,,,,
231.041,8/1/2018,GW036478.2.2,1,,,,,,,
230.578,9/1/2018,GW036478.2.2,1,,,,,,,
228.619,10/1/2018,GW036478.2.2,1,,,,,,,
229.17,11/1/2018,GW036478.2.2,1,,,,,,,
229.916,12/1/2018,GW036478.2.2,1,,,,,,,
224.519,1/1/2019,GW036478.2.2,1,,,,,,,
223.999,2/1/2019,GW036478.2.2,1,,,,,,,
229.095,3/1/2019,GW036478.2.2,1,,,,,,,
231.16,4/1/2019,GW036478.2.2,1,,,,,,,
231.599,5/1/2019,GW036478.2.2,1,,,,,,,
231.81,6/1/2019,GW036478.2.2,1,,,,,,,
231.901,7/1/2019,GW036478.2.2,1,,,,,,,
229.769,8/1/2019,GW036478.2.2,1,,,,,,,
228.429,9/1/2019,GW036478.2.2,1,,,,,,,
228.693,10/1/2019,GW036478.2.2,1,,,,,,,
229.75,11/1/2019,GW036478.2.2,1,,,,,,,
229.702,12/1/2019,GW036478.2.2,1,,,,,,,
230.508,1/1/2020,GW036478.2.2,1,,,,,,,
231.056,2/1/2020,GW036478.2.2,1,,,,,,,
231.763,3/1/2020,GW036478.2.2,1,,,,,,,
231.994,4/1/2020,GW036478.2.2,1,,,,,,,
232.11,5/1/2020,GW036478.2.2,1,,,,,,,
232.216,6/1/2020,GW036478.2.2,1,,,,,,,
232.17,7/1/2020,GW036478.2.2,1,,,,,,,
232.321,8/1/2020,GW036478.2.2,1,,,,,,,
229.685,9/1/2020,GW036478.2.2,1,,,,,,,
229.403,10/1/2020,GW036478.2.2,1,,,,,,,
231.142,11/1/2020,GW036478.2.2,1,,,,,,,
231.194,12/1/2020,GW036478.2.2,1,,,,,,,
231.183,1/1/2021,GW036478.2.2,1,,,,,,,
229.36,2/1/2021,GW036478.2.2,1,,,,,,,
230.88,3/1/2021,GW036478.2.2,1,,,,,,,
231.941,4/1/2021,GW036478.2.2,1,,,,,,,
232.193,5/1/2021,GW036478.2.2,1,,,,,,,
232.332,6/1/2021,GW036478.2.2,1,,,,,,,
232.473,7/1/2021,GW036478.2.2,1,,,,,,,
232.66,8/1/2021,GW036478.2.2,1,,,,,,,
232.851,9/1/2021,GW036478.2.2,1,,,,,,,
233.055,10/1/2021,GW036478.2.2,1,,,,,,,
233.281,11/1/2021,GW036478.2.2,1,,,,,,,
233.448,12/1/2021,GW036478.2.2,1,,,,,,,
231.941,1/1/2022,GW036478.2.2,1,,,,,,,
230.094,2/1/2022,GW036478.2.2,1,,,,,,,
231.9,3/1/2022,GW036478.2.2,1,,,,,,,
232.67,4/1/2022,GW036478.2.2,1,,,,,,,
232.907,5/1/2022,GW036478.2.2,1,,,,,,,
261.161,1/1/2010,GW036515.1.1,1,,,,,,,
261.185,2/1/2010,GW036515.1.1,1,,,,,,,
261.212,3/1/2010,GW036515.1.1,1,,,,,,,
261.243,4/1/2010,GW036515.1.1,1,,,,,,,
261.284,5/1/2010,GW036515.1.1,1,,,,,,,
261.311,6/1/2010,GW036515.1.1,1,,,,,,,
261.347,7/1/2010,GW036515.1.1,1,,,,,,,
261.417,8/1/2010,GW036515.1.1,1,,,,,,,
261.477,9/1/2010,GW036515.1.1,1,,,,,,,
261.541,10/1/2010,GW036515.1.1,1,,,,,,,
261.629,11/1/2010,GW036515.1.1,1,,,,,,,
261.759,12/1/2010,GW036515.1.1,1,,,,,,,
261.855,1/1/2011,GW036515.1.1,1,,,,,,,
261.927,2/1/2011,GW036515.1.1,1,,,,,,,
261.97,3/1/2011,GW036515.1.1,1,,,,,,,
262.001,4/1/2011,GW036515.1.1,1,,,,,,,
262.035,5/1/2011,GW036515.1.1,1,,,,,,,
262.031,6/1/2011,GW036515.1.1,1,,,,,,,
262.018,7/1/2011,GW036515.1.1,1,,,,,,,
262.008,8/1/2011,GW036515.1.1,1,,,,,,,
261.964,9/1/2011,GW036515.1.1,1,,,,,,,
261.887,10/1/2011,GW036515.1.1,1,,,,,,,
261.818,11/1/2011,GW036515.1.1,1,,,,,,,
261.836,12/1/2011,GW036515.1.1,1,,,,,,,
261.936,1/1/2012,GW036515.1.1,1,,,,,,,
262.016,2/1/2012,GW036515.1.1,1,,,,,,,
262.099,3/1/2012,GW036515.1.1,1,,,,,,,
262.178,4/1/2012,GW036515.1.1,1,,,,,,,
262.249,5/1/2012,GW036515.1.1,1,,,,,,,
262.35,6/1/2012,GW036515.1.1,1,,,,,,,
262.447,7/1/2012,GW036515.1.1,1,,,,,,,
262.557,8/1/2012,GW036515.1.1,1,,,,,,,
262.636,9/1/2012,GW036515.1.1,1,,,,,,,
262.691,10/1/2012,GW036515.1.1,1,,,,,,,
262.728,11/1/2012,GW036515.1.1,1,,,,,,,
262.746,12/1/2012,GW036515.1.1,1,,,,,,,
262.709,1/1/2013,GW036515.1.1,1,,,,,,,
262.671,2/1/2013,GW036515.1.1,1,,,,,,,
262.71,3/1/2013,GW036515.1.1,1,,,,,,,
262.752,4/1/2013,GW036515.1.1,1,,,,,,,
262.791,5/1/2013,GW036515.1.1,1,,,,,,,
262.845,6/1/2013,GW036515.1.1,1,,,,,,,
262.864,7/1/2013,GW036515.1.1,1,,,,,,,
262.929,8/1/2013,GW036515.1.1,1,,,,,,,
262.967,9/1/2013,GW036515.1.1,1,,,,,,,
262.925,10/1/2013,GW036515.1.1,1,,,,,,,
262.853,11/1/2013,GW036515.1.1,1,,,,,,,
262.799,12/1/2013,GW036515.1.1,1,,,,,,,
262.697,1/1/2014,GW036515.1.1,1,,,,,,,
262.627,2/1/2014,GW036515.1.1,1,,,,,,,
262.52,3/1/2014,GW036515.1.1,1,,,,,,,
262.483,4/1/2014,GW036515.1.1,1,,,,,,,
262.459,5/1/2014,GW036515.1.1,1,,,,,,,
262.462,6/1/2014,GW036515.1.1,1,,,,,,,
262.453,7/1/2014,GW036515.1.1,1,,,,,,,
262.444,8/1/2014,GW036515.1.1,1,,,,,,,
262.45,9/1/2014,GW036515.1.1,1,,,,,,,
262.409,10/1/2014,GW036515.1.1,1,,,,,,,
262.25,11/1/2014,GW036515.1.1,1,,,,,,,
261.998,12/1/2014,GW036515.1.1,1,,,,,,,
262.183,1/1/2015,GW036515.1.1,1,,,,,,,
262.204,2/1/2015,GW036515.1.1,1,,,,,,,
262.16,3/1/2015,GW036515.1.1,1,,,,,,,
262.158,4/1/2015,GW036515.1.1,1,,,,,,,
262.162,5/1/2015,GW036515.1.1,1,,,,,,,
262.155,6/1/2015,GW036515.1.1,1,,,,,,,
262.176,7/1/2015,GW036515.1.1,1,,,,,,,
262.191,8/1/2015,GW036515.1.1,1,,,,,,,
262.179,9/1/2015,GW036515.1.1,1,,,,,,,
262.134,10/1/2015,GW036515.1.1,1,,,,,,,
262.134,11/1/2015,GW036515.1.1,1,,,,,,,
262.107,12/1/2015,GW036515.1.1,1,,,,,,,
262.083,1/1/2016,GW036515.1.1,1,,,,,,,
262.057,2/1/2016,GW036515.1.1,1,,,,,,,
262.011,3/1/2016,GW036515.1.1,1,,,,,,,
261.995,4/1/2016,GW036515.1.1,1,,,,,,,
262.005,5/1/2016,GW036515.1.1,1,,,,,,,
262.015,6/1/2016,GW036515.1.1,1,,,,,,,
262.014,7/1/2016,GW036515.1.1,1,,,,,,,
262.02,8/1/2016,GW036515.1.1,1,,,,,,,
262.055,9/1/2016,GW036515.1.1,1,,,,,,,
262.079,10/1/2016,GW036515.1.1,1,,,,,,,
262.128,11/1/2016,GW036515.1.1,1,,,,,,,
262.169,12/1/2016,GW036515.1.1,1,,,,,,,
262.19,1/1/2017,GW036515.1.1,1,,,,,,,
262.186,2/1/2017,GW036515.1.1,1,,,,,,,
262.178,3/1/2017,GW036515.1.1,1,,,,,,,
262.169,4/1/2017,GW036515.1.1,1,,,,,,,
262.186,5/1/2017,GW036515.1.1,1,,,,,,,
262.182,6/1/2017,GW036515.1.1,1,,,,,,,
262.21,7/1/2017,GW036515.1.1,1,,,,,,,
262.227,8/1/2017,GW036515.1.1,1,,,,,,,
262.195,9/1/2017,GW036515.1.1,1,,,,,,,
262.144,10/1/2017,GW036515.1.1,1,,,,,,,
262.107,11/1/2017,GW036515.1.1,1,,,,,,,
262.074,12/1/2017,GW036515.1.1,1,,,,,,,
262.072,1/1/2018,GW036515.1.1,1,,,,,,,
262.053,2/1/2018,GW036515.1.1,1,,,,,,,
262.063,3/1/2018,GW036515.1.1,1,,,,,,,
262.089,4/1/2018,GW036515.1.1,1,,,,,,,
262.118,5/1/2018,GW036515.1.1,1,,,,,,,
262.154,6/1/2018,GW036515.1.1,1,,,,,,,
262.194,7/1/2018,GW036515.1.1,1,,,,,,,
262.214,8/1/2018,GW036515.1.1,1,,,,,,,
262.212,9/1/2018,GW036515.1.1,1,,,,,,,
262.222,10/1/2018,GW036515.1.1,1,,,,,,,
262.228,11/1/2018,GW036515.1.1,1,,,,,,,
262.222,12/1/2018,GW036515.1.1,1,,,,,,,
262.224,1/1/2019,GW036515.1.1,1,,,,,,,
262.197,2/1/2019,GW036515.1.1,1,,,,,,,
262.169,3/1/2019,GW036515.1.1,1,,,,,,,
262.137,4/1/2019,GW036515.1.1,1,,,,,,,
262.138,5/1/2019,GW036515.1.1,1,,,,,,,
262.137,6/1/2019,GW036515.1.1,1,,,,,,,
262.145,7/1/2019,GW036515.1.1,1,,,,,,,
262.147,8/1/2019,GW036515.1.1,1,,,,,,,
262.141,9/1/2019,GW036515.1.1,1,,,,,,,
262.145,10/1/2019,GW036515.1.1,1,,,,,,,
262.122,11/1/2019,GW036515.1.1,1,,,,,,,
262.072,12/1/2019,GW036515.1.1,1,,,,,,,
262.031,1/1/2020,GW036515.1.1,1,,,,,,,
262,2/1/2020,GW036515.1.1,1,,,,,,,
261.97,3/1/2020,GW036515.1.1,1,,,,,,,
261.976,4/1/2020,GW036515.1.1,1,,,,,,,
262.001,5/1/2020,GW036515.1.1,1,,,,,,,
262.02,6/1/2020,GW036515.1.1,1,,,,,,,
262.048,7/1/2020,GW036515.1.1,1,,,,,,,
262.076,8/1/2020,GW036515.1.1,1,,,,,,,
262.092,9/1/2020,GW036515.1.1,1,,,,,,,
262.129,10/1/2020,GW036515.1.1,1,,,,,,,
262.143,11/1/2020,GW036515.1.1,1,,,,,,,
262.163,12/1/2020,GW036515.1.1,1,,,,,,,
262.186,1/1/2021,GW036515.1.1,1,,,,,,,
262.202,2/1/2021,GW036515.1.1,1,,,,,,,
262.202,3/1/2021,GW036515.1.1,1,,,,,,,
262.227,4/1/2021,GW036515.1.1,1,,,,,,,
262.274,5/1/2021,GW036515.1.1,1,,,,,,,
262.331,6/1/2021,GW036515.1.1,1,,,,,,,
262.415,7/1/2021,GW036515.1.1,1,,,,,,,
262.464,8/1/2021,GW036515.1.1,1,,,,,,,
262.539,9/1/2021,GW036515.1.1,1,,,,,,,
262.63,10/1/2021,GW036515.1.1,1,,,,,,,
262.724,11/1/2021,GW036515.1.1,1,,,,,,,
262.845,12/1/2021,GW036515.1.1,1,,,,,,,
262.918,1/1/2022,GW036515.1.1,1,,,,,,,
262.973,2/1/2022,GW036515.1.1,1,,,,,,,
263.034,3/1/2022,GW036515.1.1,1,,,,,,,
263.09,4/1/2022,GW036515.1.1,1,,,,,,,
263.189,5/1/2022,GW036515.1.1,1,,,,,,,
259.134,1/1/2010,GW036515.2.2,1,,,,,,,
259.83,2/1/2010,GW036515.2.2,1,,,,,,,
260.337,3/1/2010,GW036515.2.2,1,,,,,,,
260.718,4/1/2010,GW036515.2.2,1,,,,,,,
260.925,5/1/2010,GW036515.2.2,1,,,,,,,
261.05,6/1/2010,GW036515.2.2,1,,,,,,,
261.154,7/1/2010,GW036515.2.2,1,,,,,,,
261.31,8/1/2010,GW036515.2.2,1,,,,,,,
261.368,9/1/2010,GW036515.2.2,1,,,,,,,
261.421,10/1/2010,GW036515.2.2,1,,,,,,,
261.546,11/1/2010,GW036515.2.2,1,,,,,,,
261.707,12/1/2010,GW036515.2.2,1,,,,,,,
261.724,1/1/2011,GW036515.2.2,1,,,,,,,
261.634,2/1/2011,GW036515.2.2,1,,,,,,,
261.643,3/1/2011,GW036515.2.2,1,,,,,,,
261.771,4/1/2011,GW036515.2.2,1,,,,,,,
261.884,5/1/2011,GW036515.2.2,1,,,,,,,
261.885,6/1/2011,GW036515.2.2,1,,,,,,,
261.701,7/1/2011,GW036515.2.2,1,,,,,,,
261.687,8/1/2011,GW036515.2.2,1,,,,,,,
260.976,9/1/2011,GW036515.2.2,1,,,,,,,
